file,hallucinated_components_count,missing_components_count,correct_components_count,hallucinated_connectors_count,missing_connectors_count,correct_connectors_count,hallucinated_components,missing_components,correct_components,hallucinated_connectors,missing_connectors,correct_connectors
bluekiri_mlab_comparison.json,14,4,3,13,4,0,Dashboard; Flask Application; Data Access Layer (Repositories); Interactors (Use Cases); Real-time Monitoring; Frontend; API Endpoints; Worker Service; ZooKeeper Integration; HTTP API; Worker Repository; Model Repository; Shared Components; Docker,Model trainer component; Orchestrator; Worker; Mongodb,MongoDB; ZooKeeper; Model Loader,Flask Application->Data Access Layer (Repositories) (); Flask Application->Interactors (Use Cases) (); Flask Application->Real-time Monitoring (); Flask Application->Frontend (); Flask Application->API Endpoints (); Data Access Layer (Repositories)->MongoDB (); Data Access Layer (Repositories)->ZooKeeper (); Worker Service->ZooKeeper Integration (); Worker Service->Model Loader (); Worker Service->HTTP API (); ZooKeeper Integration->Worker Repository (); Model Loader->Model Repository (); Shared Components->Docker (),Model trainer component->Orchestrator (); Orchestrator->Zookeeper (); Orchestrator->Worker (); Worker->MongoDB (),
itselavia_edge-computing-platform-for-deep-learning-apps_comparison.json,8,7,3,8,7,1,User; Flask Backend; Google Cloud Storage; Cloud Functions; Terraform; Model Manager; MySQL Database; GCP,End Users; Model Library; Platform Microservices; Kubernetes Cluster; KubeEdge CloudCore; Edge Nodes; Device Layer,React UI; Kubernetes; KubeEdge,User->React UI (); React UI->Flask Backend (); Flask Backend->Google Cloud Storage (); Google Cloud Storage->Flask Backend (); React UI->Flask Backend (); Flask Backend->Google Cloud Storage (); Flask Backend->Kubernetes (); Kubernetes->KubeEdge (),End Users->React UI (); React UI->Platform Microservices (); Platform Microservices->Model Library (); Model Library->Platform Microservices (); Kubernetes Cluster->KubeEdge CloudCore (); KubeEdge CloudCore->Edge Nodes (); Edge Nodes->Device Layer (),React UI->Kubernetes ()
IBMDeveloperMEA_YPDL-Recurrent-Neural-Networks-using-TensorFlow-Keras_comparison.json,4,3,1,7,3,0,User; scripts/reader.py; TensorFlow Keras; LSTM Model,FILE; WATSON STUDIO; TENSORFLOW,JUPYTER,User->Jupyter Notebook (Start Tutorial); Jupyter Notebook->scripts/reader.py (Load Penn Treebank Dataset); scripts/reader.py->Jupyter Notebook (Return Processed Data); Jupyter Notebook->TensorFlow Keras (Initialize LSTM Model); TensorFlow Keras->LSTM Model (Train Model with Data); LSTM Model->Jupyter Notebook (Return Trained Model); Jupyter Notebook->User (Display Metrics and Visualizations),FILE->WATSON STUDIO (); WATSON STUDIO->JUPYTER (); JUPYTER->TENSORFLOW (),
jzyong_GameServer4g_comparison.json,5,12,1,10,7,1,Gate (Gateway); Hall Server; World Server; Resource Server; ZooKeeper,网关1; 网关N; 登录服1; 登录服N; 注册中心1; 注册中心2; 模块1; 模块m; 游戏服1; 游戏服N; 业务数据库; 后台管理系统,Client,Gate (Gateway)->Hall Server (Service registration); Gate (Gateway)->World Server (Service registration); Gate (Gateway)->Resource Server (Service registration); Gate (Gateway)->ZooKeeper (Service registration); Client->Gate (Gateway) (Send login request); Gate (Gateway)->Hall Server (Forward request); Hall Server->Gate (Gateway) (Send authentication result); Client->Gate (Gateway) (Send game action); Gate (Gateway)->Hall Server (Forward action); Hall Server->Gate (Gateway) (Send game state update),客户端->登录服1 (登录、服务器列表); 网关1->注册中心1 (维护n*m个连接); 注册中心1->游戏服1 (服务配置、管理、监控); 注册中心2->游戏服N (服务配置、管理、监控); 游戏服1->业务数据库 (); 游戏服N->业务数据库 (); 注册中心1->后台管理系统 (服务监控操作),Client->Gate (Gateway) (Connect via TCP)
LouisvilleMetro_WazeCCPProcessor_comparison.json,12,7,1,15,15,0,WazeCCPUser; Waze Data Feed; waze-data-download Lambda; S3 Bucket (Data Lake); waze-data-process Lambda; waze-data-alerts-processing Lambda; waze-data-jams-processing Lambda; waze-data-irregularities-processing Lambda; Aurora PostgreSQL Database; waze-db-initialize Lambda; API Gateway; waze-data-api Lambda,SNS Notifications; Cloudwatch Alarm; Cloudwatch Event; Lambda Function; S3 Bucket; SNS Topic; RDS,SQS Queue,WazeCCPUser->Waze Data Feed (Request Data); Waze Data Feed->waze-data-download Lambda (Provide Waze Data URL); waze-data-download Lambda->S3 Bucket (Data Lake) (Store JSON Data); S3 Bucket (Data Lake)->waze-data-process Lambda (Trigger Data Processing); waze-data-process Lambda->SQS Queue (Queue Processing Tasks); SQS Queue->waze-data-alerts-processing Lambda (Process Alerts Data); SQS Queue->waze-data-jams-processing Lambda (Process Jams Data); SQS Queue->waze-data-irregularities-processing Lambda (Process Irregularities Data); waze-data-alerts-processing Lambda->Aurora PostgreSQL Database (Store Alerts); waze-data-jams-processing Lambda->Aurora PostgreSQL Database (Store Jams); waze-data-irregularities-processing Lambda->Aurora PostgreSQL Database (Store Irregularities); Aurora PostgreSQL Database->waze-db-initialize Lambda (Initialize/Update Schema); waze-db-initialize Lambda->API Gateway (Access Processed Data); API Gateway->waze-data-api Lambda (Handle Request); waze-data-api Lambda->WazeCCPUser (Respond with Data),Cloudwatch Event->Lambda Function (1); Lambda Function->Waze (2); Lambda Function->S3 Bucket (3); S3 Bucket->SNS Topic (4); SNS Topic->SQS Queue (5); SQS Queue->Lambda Function (6); Lambda Function->S3 Bucket (7); Lambda Function->RDS (8); Lambda Function->S3 Bucket (9); Lambda Function->SNS Topic (10); SQS Queue->Cloudwatch Alarm (5.1.1); Cloudwatch Alarm->SNS Notifications (5.1.2); SQS Queue->Cloudwatch Alarm (5.2.1); Cloudwatch Alarm->SNS Topic (5.2.2); SNS Topic->Lambda Function (5.2.3),
xinsongyan_talos_pal_locomotion_slmc_comparison.json,6,6,1,12,5,0,Operator; ROS; WBC Framework; DCM Controller; Safety Layer; Simulator,Walking controller; Biped Controller; Walking State machine; Walking Action; Dynamic Whole Body Controller; Local Joint Control,State Estimator,Operator->ROS (Start Locomotion Controller); ROS->WBC Framework (Load WBC Plugin); WBC Framework->DCM Controller (Request Walking Pattern); DCM Controller->WBC Framework (Provide Reference Trajectory); WBC Framework->State Estimator (Get Pose and Velocity); State Estimator->WBC Framework (Provide Estimated State); WBC Framework->Safety Layer (Check Safety Conditions); Safety Layer->WBC Framework (Confirm Safe Operation); WBC Framework->Simulator (Send Control Commands); Simulator->WBC Framework (Provide Simulation Feedback); WBC Framework->ROS (Report Status); ROS->Operator (Display Status),State estimator->Biped Controller (); Biped Controller->Walking Action (); Walking State machine->Walking Action (); Biped Controller->Dynamic Whole Body Controller (); Dynamic Whole Body Controller->Local Joint Control (),
zalando-incubator_fabric-gateway_comparison.json,5,3,1,6,6,0,FabricGateway CRD; IngressDerivationChain; StackSetOperations; GatewayWebhookRoutes; IAM Service,Metacontroller; Ingress Skipper Config; Gateway Operator HTTP Service,Kubernetes API,Define API configuration; Derive Ingress resources; Discover services via StackSets; Request webhook validation; Perform validation; Request authentication,Create/Update FabricGateway Resource; Resource Admission Controller Checks; Notification of resource persistence; Derive Ingress Definitions; Inform K8s of Required Ingresses; Create/Update Ingress Resources,
Azure_AzureStack-QuickStart-Templates_comparison.json,10,10,0,5,5,0,ARM Template Deployment; Hybrid Cloud Support; VM Management; Application Platform Deployment; Security Management; Networking; Ethereum Blockchain Deployment; RDS Configuration; Active Directory Deployment; Performance Testing,Azure Active Directory; Traffic Manager; Azure DNS; Web App; API App; Azure SQL Database; Azure Functions; Storage for logs; Storage for backup; Azure Key Vault,,ARM Template Deployment->Hybrid Cloud Support (); Hybrid Cloud Support->VM Management (); VM Management->Security Management (); Security Management->RDS Configuration (); Security Management->Ethereum Blockchain Deployment (),Internet->Traffic Manager (Traffic); Traffic Manager->Web App (Traffic); Web App->API App (Calls); API App->Azure SQL Database (Data); API App->Azure Functions (Triggers),
McOrts_taller-iot-sensor_radiactividad_comparison.json,2,5,3,4,4,2,ESP8266; Geiger Counter Module,Medidor Geiger; Sensor Geiger; MySQL; Twitter; Telegram,Node-RED; MQTT Broker; GMC map,User->ESP8266 (Configure Wi-Fi & MQTT settings); ESP8266->Geiger Counter Module (Start pulse detection); Geiger Counter Module->ESP8266 (Pulse detected); ESP8266->MQTT Broker (Publish CPM data),Sensor Geiger->MQTT (Wifi); Node-RED->MySQL (); Node-RED->Twitter (); Node-RED->Telegram (),MQTT->Node-RED (); Node-RED->GMC map ()
2WAY_Design_comparison.json,6,14,0,5,13,0,Trusted Entity A; Trusted Entity B; Trusted Entity C; User Authentication; Access Control; Data Exchange,P2P Network; Peer Discovery; Peers; Connection Manager; Messages; Encrypt/Decrypt; Validation Engine; Storage Engine; Wallet; API; App; Messages; ACL; File System,,Trusted Entity A->Data Exchange (); Trusted Entity B->Data Exchange (); Trusted Entity C->Data Exchange (); User Authentication->Data Exchange (); Access Control->Data Exchange (),P2P Network->Peer Discovery (); Peer Discovery->Peers (); Peers->Connection Manager (); Connection Manager->Wallet (); Wallet->API (); API->App (); Connection Manager->Messages (); Messages->Validation Engine (); Validation Engine->Encrypt/Decrypt (); Validation Engine->Storage Engine (); Storage Engine->Messages (); Storage Engine->ACL (); Storage Engine->File System (),
brightzheng100_instana-handson-labs_comparison.json,5,5,1,3,4,0,Technologies; Deployment Architectures; Instana Hands-on Labs; Configuration Management; README.md,Spring Boot; Single-VM Instana Server; Instana UI; Instana Agents; EUM Clients,Kubernetes,Kubernetes->Kubernetes-based Setup (); Docker->VM-based Setup (); README.md->Manage-to Host Setup (),Spring Boot->Database (); Instana UI->Single-VM Instana Server (TLS/443); Instana Agents->Single-VM Instana Server (TLS/1444); EUM Clients->Single-VM Instana Server (TLS/446 HTTP/86),
serverdevcamp_camp4_quadcore_comparison.json,9,8,4,7,8,3,React Frontend; APIGateway; DataPipeline; DataProcessing; AuthFront; AuthServer; Redis; DataSending; UserActivity,Twitter Stream API; Kafka Producer: Twitter; Kafka Topics; Batch Processor; Stream Processor; Spark Master; Spark Worker; Cassandra Keyspaces,Twitter API; Kafka; Spark; Cassandra,React Frontend->APIGateway (); APIGateway->Twitter API (); Cassandra->DataSending (); DataSending->UserActivity (); APIGateway->AuthFront (); AuthFront->AuthServer (); AuthServer->Redis (),Twitter Stream API->Kafka Producer: Twitter (); Kafka Producer: Twitter->Kafka Topics (); Kafka Topics->Batch Processor (); Kafka Topics->Stream Processor (); Batch Processor->Spark Master (); Stream Processor->Spark Master (); Spark Master->Cassandra Keyspaces (); Spark Worker->Cassandra Keyspaces (),Twitter API->Kafka (); Kafka->Spark (); Spark->Cassandra ()
odh-labs_predictive-maint_comparison.json,3,2,3,2,2,2,Web Application; Consumer Application; OpenShift,Edge video capture app; image-predictor,Streaming Images / Kafka; AI Model / Seldon Core; S3 Bucket / MinIO,Web Application->Kafka (Send image); OpenShift->Seldon Core (Deploy and expose model),Edge video capture app->Streaming Images (Streaming); AI Model->image-predictor (Prediction),Streaming Images / Kafka->AI Model / Seldon Core (Image / Stream image); AI Model / Seldon Core->S3 Bucket / MinIO (writes results / Store results)
chrispiro_deploy_plotly_app_on_gcp_comparison.json,3,1,3,6,3,0,Jupyter Notebook; Dash App; GCP Virtual Private Cloud,Vertex AI notebook,BigQuery; Cloud Storage; App Engine,Jupyter Notebook->Dash App (Add chart code to dash_app.py); Dash App->GCP App Engine (Deploy using app.yaml); Dash App->BigQuery (Request data); Dash App->Cloud Storage (Request data); BigQuery->Dash App (Return data); Cloud Storage->Dash App (Return data),BigQuery->Vertex AI notebook (Load data from BigQuery); Cloud Storage->Vertex AI notebook (Load data from Cloud Storage); Vertex AI notebook->App Engine (Deploy to App Engine),
marmarek_qubes-app-u2f_comparison.json,11,5,0,8,3,0,Policy Enforcement; Browser VM; CTAPHID Emulation; Qrexec Transport; Systemd Services; Udev Rules; sys-usb VM; Qrexec Policy Files; CTAP1/U2F Handler; CTAP2 Handler; Physical USB Device,CTAP HID token; backend; frontend; Browser; qr exec policy enforcement in dom0,,Policy Enforcement->CTAPHID Emulation (); Browser VM->CTAPHID Emulation (); CTAPHID Emulation->Qrexec Transport (); CTAPHID Emulation->Systemd Services (); CTAPHID Emulation->Udev Rules (); sys-usb VM->Qrexec Policy Files (); sys-usb VM->CTAP Protocol Handlers (); CTAP Protocol Handlers->Physical USB Device (),CTAP HID token->backend (); backend->frontend (); frontend->Browser (),
Simon-0711_ta_lyrics_sentiment_classification_comparison.json,2,2,4,10,3,2,LyricsGenius API; CNN Model,Kibana; Developer/Admin,User; React Frontend; FastAPI Backend; Elasticsearch,FastAPI Backend->LyricsGenius API (Request lyrics); LyricsGenius API->FastAPI Backend (Return lyrics); FastAPI Backend->Elasticsearch (Store lyrics); Elasticsearch->FastAPI Backend (Retrieve lyrics); FastAPI Backend->CNN Model (Preprocess lyrics); CNN Model->FastAPI Backend (Return sentiment); FastAPI Backend->Elasticsearch (Query similar songs); Elasticsearch->FastAPI Backend (Return similar songs); FastAPI Backend->React Frontend (Send sentiment and recommendations); React Frontend->User (Display sentiment and recommendations),FastAPI Backend->Elasticsearch (Analytics and storage); Elasticsearch->Kibana (); Kibana->Developer/Admin (),User->React Frontend (searches for/provides a song); React Frontend->FastAPI Backend ()
vinijmoura_Azure-DevOps_comparison.json,6,3,1,6,0,0,GitHub Actions; Documentation; Data Extraction; Data Transformation; Data Storage; Custom Visuals,RESTful API; PowerShell; SQL,Power BI,GitHub Actions->Azure DevOps Reporting System (static code analysis); Documentation->Azure DevOps Reporting System (usage instructions); Data Extraction->Data Transformation (extracts data); Data Transformation->Data Storage (transforms and loads data); Data Storage->Data Visualization (provides data for visualization); Data Visualization->Custom Visuals (uses custom visuals),,
elloza_Android-Developer-Certification_comparison.json,13,7,1,6,6,0,RibotsAdapter; MainActivity; MainPresenter; SyncService; DataManager; DatabaseHelper; RibotsService; SQLite; SqlBrite; Retrofit; RibotAPI; RxJava2; Dagger2,Activity; Fragment; Cold Data Sources; Hot Data Sources; Feature 1; Feature N; Singletons in Application,Presenter,RibotsAdapter->MainActivity (); MainActivity->MainPresenter (); SyncService->DataManager (); DataManager->DatabaseHelper (); DatabaseHelper->SQLite (); Retrofit->RibotAPI (),Activity->Presenter (); Fragment->Presenter (); Presenter->Feature 1 (); Presenter->Feature N (); Feature 1->Cold Data Sources (); Feature N->Hot Data Sources (),
zeropaper_visual-fiha_comparison.json,10,9,3,11,2,0,VFExtension; DisplayWorker; Commands; Capture; Webviews; ScriptRunner; Layers; Com; Redux Store; Scriptable,Visual Fiha extension; worker; worker setup; worker animation; layer 1 setup; layer 1 animation; layer 2 setup; layer 2 animation; visible canvas / output,webview / controls; http server; socket server,VFExtension->DisplayWorker (); VFExtension->WebServer (); VFExtension->Commands (); VFExtension->Webviews (); VFExtension->Redux Store (); Capture->Webviews (); DisplayWorker->ScriptRunner (); ScriptRunner->Scriptable (); DisplayWorker->Layers (); WebServer->Com (); Commands->Redux Store (),http server->worker (HTTP); socket server->worker (WS),
