file,hallucinated_components_count,missing_components_count,correct_components_count,hallucinated_connectors_count,missing_connectors_count,correct_connectors_count,hallucinated_components,missing_components,correct_components,hallucinated_connectors,missing_connectors,correct_connectors
bluekiri_mlab_comparison.json,7,3,2,7,4,0,MLAB Dashboard; Repositories; Model Publisher; Flask App; Worker Service; Integrations; Data Storage,Model trainer component; Orchestrator; Worker,Zookeeper; MongoDB,MLAB Dashboard->Repositories (); MLAB Dashboard->Model Publisher (); MLAB Dashboard->Flask App (); Integrations->MongoDB (); Integrations->ZooKeeper (); Integrations->Docker (); Worker Service->Data Storage (),Model trainer component->Orchestrator (); Orchestrator->Zookeeper (); Orchestrator->Worker (); Worker->MongoDB (),
itselavia_edge-computing-platform-for-deep-learning-apps_comparison.json,9,10,2,8,8,0,User; Frontend; Flask Service; Model Manager; Cloud Functions; Google Cloud Storage; Cloud SQL; Inference; TensorRT,Raspberry Pi; NVIDIA Jetson; Google Coral; Generic Linux based SBCs; KubeEdge CloudCore; Kubernetes Cluster; Platform Microservices; Model Library; React UI; End Users,KubeEdge; TensorFlow Lite,"User->Frontend (create projects, upload models, deploy services, view cluster status); Frontend->Backend (); Backend->Cloud Functions (trigger TFLite conversion); Backend->Google Cloud Storage (upload model files, configuration data); Backend->Cloud SQL (manage user/project data); Backend->KubeEdge (manage deployment, scale models); KubeEdge->Inference (perform object detection using TensorRT or TFLite); Inference->KubeEdge (return inference results)",End Users->React UI (1); React UI->Platform Microservices (); Platform Microservices->Model Library (3); Model Library->Platform Microservices (4); Platform Microservices->Kubernetes Cluster (5); Kubernetes Cluster->KubeEdge CloudCore (6); KubeEdge CloudCore->Edge Devices (7); Edge Devices->Device Layer (8),
IBMDeveloperMEA_YPDL-Recurrent-Neural-Networks-using-TensorFlow-Keras_comparison.json,5,2,2,6,3,0,User; RecurrentNeuralNetworkUsingTensorFlow.ipynb; Penn Treebank Dataset; scripts; reader.py,FILE; WATSON STUDIO,JUPYTER; TENSORFLOW,"User->Jupyter Notebook (Execute cells
View results); Jupyter Notebook->RecurrentNeuralNetworkUsingTensorFlow.ipynb (); Jupyter Notebook->TensorFlow Keras (Provide model API); TensorFlow Keras->Jupyter Notebook (Build LSTM model
Train model
Evaluate model); Penn Treebank Dataset->Jupyter Notebook (Load data
using Reader module); scripts->Penn Treebank Dataset (Access data)",FILE->WATSON STUDIO (); WATSON STUDIO->JUPYTER (); JUPYTER->TENSORFLOW (),
jzyong_GameServer4g_comparison.json,9,12,1,5,9,0,Gateway; ClientManager; GameManager; UserManager; Hall; HallManager; World; WorldManager; ZooKeeper,网关1; 网关N; 注册中心1; 注册中心2; 登录服1; 登录服N; 模块1; 模块m; 游戏服1; 游戏服N; 业务数据库; 后台管理系统,Client,Client->Gateway (TCP Connection via custom protocol); Gateway->Hall (gRPC Communication); Gateway->World (gRPC Communication); Hall->ZooKeeper (register/discover services); World->ZooKeeper (register/discover services),客户端->网关1 (浏览器侧); 客户端->登录服1 (登录、服务器列表); 网关1->注册中心1 (); 网关N->注册中心2 (); 注册中心1->模块1 (); 注册中心2->模块m (); 模块1->业务数据库 (); 模块m->业务数据库 (); 后台管理系统->业务数据库 (商户信息操作),
LouisvilleMetro_WazeCCPProcessor_comparison.json,4,5,3,10,10,0,Lambda Functions; Aurora PostgreSQL; API Gateway; User,SNS Notifications; Cloudwatch Alarm; Cloudwatch Event; Lambda Function; RDS,SQS Queue; S3 Bucket; SNS Topic,SQS Queue->Lambda Functions (Deliver message for irregularities processing); SQS Queue->Lambda Functions (Deliver message for jams processing); SQS Queue->Lambda Functions (Deliver message for alerts processing); SQS Queue->Lambda Functions (Send message for processing); S3 Bucket->Lambda Functions (Trigger processing on new data); Lambda Functions->Aurora PostgreSQL (Store processed data); Lambda Functions->Aurora PostgreSQL (Query data); Lambda Functions->SNS Topic (Notify about processing status); API Gateway->Lambda Functions (Route request); SNS Topic->User (Send notification),Cloudwatch Event->Lambda Function (1); Lambda Function->Waze (2); Lambda Function->S3 Bucket (3); S3 Bucket->SNS Topic (4); SNS Topic->SQS Queue (5); SQS Queue->Lambda Function (6); Lambda Function->S3 Bucket (7); Lambda Function->RDS (8); Lambda Function->S3 Bucket (9); Lambda Function->SNS Topic (10),
xinsongyan_talos_pal_locomotion_slmc_comparison.json,7,6,1,7,3,0,Test Framework; User; Whole-Body Control (WBC); Desired Capture Point (DCM) Controller; Safety Layers; PAL Physics Simulator; Gazebo,Walking controller; Biped Controller; Walking State machine; Walking Action; Dynamic Whole Body Controller; Local Joint Control,State Estimation,Test Framework->Whole-Body Control (WBC) (); User->Test Framework (); Whole-Body Control (WBC)->State Estimation (); Whole-Body Control (WBC)->Desired Capture Point (DCM) Controller (); Whole-Body Control (WBC)->Safety Layers (); Simulation->PAL Physics Simulator (); Simulation->Gazebo (),State estimator->Biped Controller (); Biped Controller->Walking Action (); Dynamic Whole Body Controller->Local Joint Control (),
zalando-incubator_fabric-gateway_comparison.json,4,4,2,5,6,0,API Gateway; Webhook Service; Zalando IAM; E2E Test Suite,Kubernetes API Server; Metacontroller; Ingress Skipper Config; Gateway Operator HTTP Service,Kubernetes; Ingress Resources,User to API Gateway; API Gateway to Webhook Service; API Gateway to Kubernetes; API Gateway to Zalando IAM; E2E Test Suite to API Gateway,kubectl to Kubernetes API Server; Kubernetes API Server to Resource Admission Controller Checks; Kubernetes API Server to Metacontroller; Metacontroller to Ingress Skipper Config; Metacontroller to Kubernetes API Server; Kubernetes API Server to Ingress Skipper Config,
Azure_AzureStack-QuickStart-Templates_comparison.json,11,11,0,8,5,0,PowerShell Scripts; Shell Scripts; DSC Configurations; Geth Configuration; XML/YML/Config; SECURITY.md; README.md; License.txt; azuredeploy.json; azuredeploy.parameters.json; Validation Scripts,Azure Active Directory; Internet; Azure DNS; Traffic Manager; Web App; API App; Azure Functions; Azure SQL Database; Storage for logs; Storage for backup; Azure Key Vault,,PowerShell Scripts->DSC Configurations (); Shell Scripts->DSC Configurations (); Geth Configuration->ARM Templates (); XML/YML/Config->ARM Templates (); SECURITY.md->ARM Templates (); README.md->ARM Templates (); License.txt->ARM Templates (); Validation Scripts->ARM Templates (),Internet->Traffic Manager (Traffic); Traffic Manager->Web App (Autoscaling); Traffic Manager->API App (Autoscaling); API App->Azure SQL Database (); Azure Functions->Azure SQL Database (),
McOrts_taller-iot-sensor_radiactividad_comparison.json,5,6,2,6,6,1,User; MQTT Broker; ESP8266; MQTT Client; Geiger Counter Module,Sensor Geiger; Wifi; MQTT; MySQL; Twitter; Telegram,Node-RED; GMC map,User->MQTT Broker (); User->Node-RED (); MQTT Broker->ESP8266 (); ESP8266->MQTT Broker (); ESP8266->MQTT Client (); ESP8266->Geiger Counter Module (),Sensor Geiger->Wifi (); Wifi->MQTT (); MQTT->Node-RED (); Node-RED->MySQL (); Node-RED->Twitter (); Node-RED->Telegram (),Node-RED->GMC map ()
2WAY_Design_comparison.json,7,14,0,5,13,0,Secure Private Data Exchange; Trust Network; README.md; Wiki; LICENSE; Architecture Image; Legend Image,P2P Network; Peer Discovery; Peers; Connection Manager; Wallet; API; App; Messages; Encrypt/Decrypt; Validation Engine; Storage Engine; Messages (Storage); ACL; File System,,Secure Private Data Exchange->Trust Network (); README.md->Wiki (); Wiki->LICENSE (); README.md->Architecture Image (); Wiki->Legend Image (),P2P Network->Peer Discovery (2WAY); Peer Discovery->Peers (); Peers->Connection Manager (); Connection Manager->Wallet (); Wallet->API (); API->App (); Connection Manager->Messages (); Messages->Validation Engine (); Validation Engine->Encrypt/Decrypt (); Validation Engine->Storage Engine (); Storage Engine->Messages (Storage) (); Storage Engine->ACL (); Storage Engine->File System (),
brightzheng100_instana-handson-labs_comparison.json,5,7,0,4,3,0,Instana Hands-on Labs; Core APM Capabilities; Extra Resources; Advanced Monitoring; Scripts,Spring Boot; Kubernetes; Instana UI; Instana Agents; EUM Clients; Single-VM Instana Server; Databases,,Instana Hands-on Labs->Core APM Capabilities (Installation & Configuration); Core APM Capabilities->Advanced Monitoring (Core Features); Extra Resources->Advanced Monitoring (Robot Shop Example); Scripts->Advanced Monitoring (K8s Manifests),Instana UI->Single-VM Instana Server (TLS/443); Instana Agents->Single-VM Instana Server (TLS/1444); EUM Clients->Single-VM Instana Server (TLS/446 HTTP/86),
serverdevcamp_camp4_quadcore_comparison.json,11,8,1,9,7,0,User; React Frontend; API Gateway; Auth Front; Auth Server; Data Pipeline; Data Processing; Data Sending; User Activity; Redis; Kafka,Twitter Stream API; Kafka Producer :Twitter; Kafka Topics; Batch Processor; Stream Processor; Spark Master; Spark Worker; Cassandra Keyspaces,Cassandra,User->React Frontend (); React Frontend->API Gateway (); API Gateway->Auth Front (); Auth Front->Auth Server (); Auth Server->Data Pipeline (); Data Pipeline->Data Processing (); Data Processing->Data Sending (); Data Sending->User Activity (); User Activity->Cassandra DB (),Twitter Stream API->Kafka Producer :Twitter (); Kafka Producer :Twitter->Kafka Topics (); Kafka Topics->Batch Processor (); Kafka Topics->Stream Processor (); Batch Processor->Spark Master (); Stream Processor->Spark Master (); Spark Master->Cassandra Keyspaces (),
odh-labs_predictive-maint_comparison.json,7,5,0,8,5,0,Edge Device / Image Capture; Web Interface; OpenShift; Seldon Core; Consumer Application; MinIO; Kafka,Edge video capture app; Streaming Images; AI Model; image-predictor; S3 Bucket,,User->Edge Device / Image Capture (capture images); Web Interface->Edge Device / Image Capture (stream images); Web Interface->OpenShift (deploy consumer application); OpenShift->Seldon Core (deploy model); Seldon Core->Consumer Application (send inference results); Consumer Application->MinIO (store inference results); Web Interface->Kafka (deploy Kafka cluster); Kafka->Consumer Application (subscribe to image topic),Edge video capture app->Streaming Images (Streaming); Streaming Images->AI Model (Image); AI Model->image-predictor (Prediction); image-predictor->S3 Bucket (writes results); Clients->image-predictor (Client Requests),
chrispiro_deploy_plotly_app_on_gcp_comparison.json,5,1,3,4,3,3,Developer; Jupyter Notebook; create_charts.py; dash_app.py; load_data.py,Vertex AI notebook,BigQuery; Cloud Storage; App Engine,"Developer->Jupyter Notebook (Experiment with Plotly charts); Jupyter Notebook->create_charts.py (Copy chart creation code); Developer->dash_app.py (Define app layout, Add charts); load_data.py->dash_app.py (Load data from BigQuery / Cloud Storage)",BigQuery->Vertex AI notebook (Load data from BigQuery); Cloud Storage->Vertex AI notebook (Load data from Cloud Storage); Vertex AI notebook->App Engine (Deploy to App Engine),BigQuery->load_data.py (Fetch dataset); Cloud Storage->load_data.py (Fetch dataset); dash_app.py->App Engine (Deploy Dash app)
marmarek_qubes-app-u2f_comparison.json,13,2,2,9,3,0,Utilities; CTAPHID Emulation; Qrexec Transport; Policy Enforcement; Sys-USB Code; Systemd Services; Udev Rules; CTAP Protocol Handlers; CTAP1/U2F; CTAP2; Utility Functions; Setup and Build; CI Configurations,CTAP HID token; Browser,frontend; backend,Frontend->CTAPHID Emulation (); CTAPHID Emulation->Qrexec Transport (); Qrexec Transport->Policy Enforcement (); Policy Enforcement->Sys-USB Code (); Sys-USB Code->CTAP Protocol Handlers (); CTAP Protocol Handlers->CTAP1/U2F (); CTAP Protocol Handlers->CTAP2 (); Utility Functions->Setup and Build (); Setup and Build->CI Configurations (),CTAP HID token->backend (); backend->frontend (); frontend->Browser (),
Simon-0711_ta_lyrics_sentiment_classification_comparison.json,4,2,3,4,2,2,Data Exploration; Elasticsearch; CNN Model; LyricsGenius API,Analytics and Storage; Developer/Admin,User; Frontend; Backend,Data Exploration->Backend (Preprocessing steps); Backend->Elasticsearch (Query/store song lyrics); Backend->CNN Model (Preprocess lyrics); Backend->LyricsGenius API (Retrieve lyrics),Backend->Analytics and Storage (); Analytics and Storage->Developer/Admin (),User->Frontend (User input interaction); Frontend->Backend (API requests)
vinijmoura_Azure-DevOps_comparison.json,1,14,4,0,5,0,RESTful API,Data Extraction; Azure DevOps CLI; Data Transformation; JSON Parsing; Data Filtering; String Manipulation; Custom PSObjects; Data Storage; Azure SQL DB; Tables; Data Visualization; Power BI Desktop Files; Custom Visuals; Static Resources,REST APIs; PowerShell; SQL; Power BI,,Azure DevOps CLI->REST APIs (); REST APIs->Data Extraction (); Data Extraction->Data Transformation (); Data Transformation->Data Storage (); Data Storage->Data Visualization (),
elloza_Android-Developer-Certification_comparison.json,9,5,0,9,4,0,MainActivity; RibotsAdapter; DataManager; SyncService; DatabaseHelper; RibotsService; Model Classes; Unit Tests; UI Tests,Activity; Fragment; Cold Data Sources; Hot Data Sources; Singletons in Application,,MainActivity->RibotsAdapter (); MainActivity->DataManager (); MainPresenter->DataManager (); DataManager->SyncService (); DataManager->DatabaseHelper (); DataManager->RibotsService (); DatabaseHelper->Model Classes (); Testing->Unit Tests (); Testing->UI Tests (),Activity->Presenter (); Fragment->Presenter (); Presenter->Feature 1 (); Presenter->Feature N (),
zeropaper_visual-fiha_comparison.json,14,10,2,13,3,0,VFExtension; commands; Redux Store; DisplayWorker; ThreeJSLayer; Canvas2DLayer; DisplaysView; TimelineView; Capture; AudioView; ControlView; Com; ScriptRunner; Scriptable,Visual Fiha extension; webview / controls; socket server; worker setup; worker animation; layer 1 setup; layer 1 animation; layer 2 setup; layer 2 animation; visible canvas / output,worker; http server,VFExtension->WebServer (); VFExtension->commands (); VFExtension->Redux Store (); DisplayWorker->ThreeJSLayer (); DisplayWorker->Canvas2DLayer (); VFExtension->DisplaysView (); VFExtension->TimelineView (); VFExtension->Capture (); VFExtension->AudioView (); VFExtension->ControlView (); VFExtension->Com (); VFExtension->ScriptRunner (); VFExtension->Scriptable (),http server->worker (HTTP); socket server->worker (WS); worker->visible canvas / output (),
chirgjin_track-my-events_comparison.json,3,2,4,4,2,4,User; Frontend (React); Redis Pub/Sub,Frontend or SDK Client; Pub/Sub,Gateway Service; User Service; Tracking Service; PostgreSQL,"User->Frontend (React) (User actions (register, login, dashboard)); User Service->Gateway Service (Authentication response); Tracking Service->Redis Pub/Sub (Subscribe to events); Redis Pub/Sub->Tracking Service (Publish events)",User Service->PostgreSQL (); Tracking Service->Pub/Sub (),Frontend or SDK Client->Gateway Service (API Requests); Gateway Service->User Service (Verify User); Gateway Service->Tracking Service (Request with User data); Tracking Service->PostgreSQL ()
IBM_torc_py_comparison.json,3,5,2,6,3,0,Master Process; Worker Process; torc_server_thread,Compute node; MPI Process; Worker Thread; Server Thread; Task Queue (in detail),MPI; Task Queue,User->Master Process (start()); Master Process->Worker Process (submit(task)); Worker Process->torc_q Task Queue (enqueue task); torc_q Task Queue->Worker Process (dequeue task); Worker Process->Master Process (send result); Master Process->MPI (execute function on all processes),MPI Process->Task Queue (Task Queue); Compute node->Compute node (MPI); Task Queue->Task Queue (in detail) (Level),
btcpayserver_btcpayserver-doc_comparison.json,14,33,1,9,29,0,"VuePress Configuration; Build & Deployment (create-redirects.js); Troubleshooting & FAQ; Merchant Guides; Wallet Setup; App Usage (Point of Sale, etc.); Setup Methods (Docker, Azure, etc.); API Docs (Greenfield, BitPay); Plugin Development; Theming with CSS; E-commerce Platforms Integration; Custom Applications (Greenfield API); VuePress Theme Customizations; CSS Variables Overrides",Docker-compose up; Btcpay-update.sh; Docker-Compose-Generator; Git pull; btcpayserver-docker; BTCPAYGEN-environment variables; .env file; Docker-compose.generated.yml; Docker-compose up Docker-compose down; Forward based on path; Forward based on domain; Image’s github repo; Git push --tags; .circleci/config.yml; Multi Arch Manifest Images; ARM32v7; AMD64; Raspberry PI; Build.sh; Extensibility; Tooling; Docker fragments; Production/nginx.tmpl; Docker images; Docker-Hub; Environment variables in .env file; Bitcoin-cli.sh ...; Third party plugins; Shitcoins; Librepatron; Quickbook plugin; Woocommerce; Qemu or Cross compile,Btcpay-setup.sh,"VuePress Configuration->Build & Deployment (create-redirects.js) (); Build & Deployment (create-redirects.js)->Troubleshooting & FAQ (); Merchant Guides->Wallet Setup (); Wallet Setup->App Usage (Point of Sale, etc.) (); Setup Methods (Docker, Azure, etc.)->Configuration Scripts (btcpay-setup.sh) (); API Docs (Greenfield, BitPay)->Plugin Development (); Plugin Development->Theming with CSS (); E-commerce Platforms Integration->Custom Applications (Greenfield API) (); VuePress Theme Customizations->CSS Variables Overrides ()",Docker-compose up->Btcpay-update.sh (); Btcpay-update.sh->btcpayserver-docker (); Git pull->Btcpay-update.sh (); Btcpay-setup.sh->btcpayserver-docker (); Docker-Compose-Generator->Docker-compose.generated.yml (); Docker-compose.generated.yml->Docker-compose up Docker-compose down (); Docker-compose up Docker-compose down->Forward based on path (); Docker-compose up Docker-compose down->Forward based on domain (); Image’s github repo->Git push --tags (); Git push --tags->.circleci/config.yml (); .circleci/config.yml->Multi Arch Manifest Images (); Multi Arch Manifest Images->ARM32v7 (); Multi Arch Manifest Images->AMD64 (); ARM32v7->Raspberry PI (); BTCPAYGEN-environment variables->Docker-Compose-Generator (); .env file->Btcpay-up.sh Btcpay-down.sh (); Btcpay-up.sh Btcpay-down.sh->Docker-compose.generated.yml (); Extensibility->Tooling (); Tooling->Docker fragments (); Docker fragments->Production/nginx.tmpl (); Docker fragments->Docker images (); Docker images->Docker-Hub (); Environment variables in .env file->Docker fragments (); Bitcoin-cli.sh ...->Docker fragments (); Third party plugins->Shitcoins (); Third party plugins->Librepatron (); Third party plugins->Quickbook plugin (); Third party plugins->Woocommerce (); Qemu or Cross compile->ARM32v7 (),
Sanperolo_The-Intelligent-Bike_comparison.json,3,6,4,4,5,2,Data Publisher (MQTT); Angular App; Deployment (Heroku),Portable HotSpot; Raspberry Pi; Cloud; Web Application; Server; Database,Sensors; MQTT Subscriber; Django REST API; SQL Database,Sensors->Data Publisher (MQTT) (capture and send data); Data Publisher (MQTT)->MQTT Subscriber (publish data); Angular App->Django REST API (fetch sensor data); Angular App->Deployment (Heroku) (deploy application),Portable HotSpot->Raspberry Pi (Wifi); Raspberry Pi->Cloud (MQTT Publish/Subscribe); Cloud->Web Application (Consume Restful API); Server->Database (Internal Heroku Database); Web Application->Server (Restful API Technologies),MQTT Subscriber->SQL Database (store sensor data); Django REST API->SQL Database (retrieve sensor data)
apigee_consumer-data-standards-au_comparison.json,7,6,1,7,5,0,CDS Banking API Proxies; Mock OIDC Provider; Authentication and Authorization; Consent Management; Dynamic Client Registration; Reusable Artefacts; Admin APIs,CDR Register; Apigee API Platform; API Analytics; App Engine; Cloud Datastore; AppEngine Scheduler,Metrics Service,CDS Banking API Proxies->Discovery API (); Mock OIDC Provider->Authentication and Authorization (); Consent Management->Key Value Maps (); Dynamic Client Registration->Mock CDR Register (); Reusable Artefacts->Request Parameter Validation (); Admin APIs->Get Metrics (); Metrics Service->Request Parsers (),CDR Register->Apigee API Platform (GET /admin/metrics); Apigee API Platform->App Engine (GET /metrics); Apigee API Platform->API Analytics (Healthcheck (GET /discovery/status)); API Analytics->App Engine (Apigee API (Get /stats)); App Engine->Cloud Datastore (),
