file,hallucinated_components_count,missing_components_count,correct_components_count,hallucinated_connectors_count,missing_connectors_count,correct_connectors_count,hallucinated_components,missing_components,correct_components,hallucinated_connectors,missing_connectors,correct_connectors
IBMDeveloperMEA_YPDL-Recurrent-Neural-Networks-using-TensorFlow-Keras_comparison.json,9,3,1,12,3,0,User; TensorFlow Keras API; reader.py (Data Processing); Penn Treebank Dataset; Evaluation (Perplexity); LSTM Model; Dense Layer (Softmax); Training Loop; Embedding Layer,FILE; WATSON STUDIO; TENSORFLOW,Jupyter Notebook,User->Jupyter Notebook (Execute cells); Jupyter Notebook->TensorFlow Keras API (Build model); TensorFlow Keras API->reader.py (Data Processing) (Return compiled model); reader.py (Data Processing)->Penn Treebank Dataset (Read PTB data); Penn Treebank Dataset->reader.py (Data Processing) (Return sequences); TensorFlow Keras API->LSTM Model (Add LSTM layers); LSTM Model->Dense Layer (Softmax) (Generate predictions); Dense Layer (Softmax)->Evaluation (Perplexity) (Return probabilities); Evaluation (Perplexity)->LSTM Model (Update weights); LSTM Model->Training Loop (Forward pass); Training Loop->Embedding Layer (Backpropagation); Embedding Layer->LSTM Model (Get embeddings),FILE->WATSON STUDIO (); WATSON STUDIO->JUPYTER (); JUPYTER->TENSORFLOW (),
LouisvilleMetro_WazeCCPProcessor_comparison.json,2,3,4,3,9,3,API Gateway; Aurora PostgreSQL,Cloudwatch Event; RDS; Cloudwatch Alarm,Lambda Function; S3; SNS; SQS,API Gateway->Lambda Functions (); S3->Lambda Functions (); Lambda Functions->Aurora PostgreSQL (),Cloudwatch Event->Lambda Function (); S3 Bucket->SNS Topic (); SNS Topic->SQS Queue (); SQS Queue->Lambda Function (); Lambda Function->RDS (); Lambda Function->S3 Bucket (); Lambda Function->SNS Topic (); SQS Queue->Cloudwatch Alarm (); Cloudwatch Alarm->SNS Topic (),Lambda Functions->S3 (); Lambda Functions->SQS (); Lambda Functions->SNS ()
xinsongyan_talos_pal_locomotion_slmc_comparison.json,6,6,1,6,3,0,ROS Environment; Walking Pattern Generator; DCM Controller; Whole-Body Controller (WBC); Safety Layer; Robot Hardware / Simulation,Walking controller; Biped Controller; Walking State machine; Walking Action; Dynamic Whole Body Controller; Local Joint Control,State estimator/State Estimation,User / Higher-level Control->Walking Pattern Generator (Set walking goals); Walking Pattern Generator->DCM Controller (Generate trajectory); DCM Controller->Whole-Body Controller (WBC) (Provide reference); State Estimation->Whole-Body Controller (WBC) (Provide feedback); Whole-Body Controller (WBC)->Safety Layer (Output commands); Safety Layer->Robot Hardware / Simulation (Send safe commands),State estimator->Biped Controller (Data flow); Biped Controller->Walking Action (Data flow); Dynamic Whole Body Controller->Local Joint Control (Data flow),
zalando-incubator_fabric-gateway_comparison.json,3,3,1,1,1,0,Skipper; Backend Services; Fabric Gateway Operator,Metacontroller; Ingress Skipper Config; Gateway Operator HTTP Service,Kubernetes API,API Client->Skipper (API Request),kubectl->Kubernetes API Server (1. Create/Update FabricGateway Resource),
Azure_AzureStack-QuickStart-Templates_comparison.json,11,11,1,5,5,0,DevOps Engineer; ARM Templates; Scripts; Configuration Files; Documentation; Validation; Azure / Azure Stack; Load Balancer; Networking; Storage; Virtual Machines,Azure Active Directory; Internet; Traffic Manager; Azure DNS; Web App; API App; Azure Functions; Azure SQL Database; Storage for logs; Storage for backup; Azure Key Vault,Key Vault,DevOps Engineer->Azure Stack-QuickStart-Templates (Uses); ARM Templates->Azure / Azure Stack (Deploys to); Scripts->Azure / Azure Stack (Configures); Configuration Files->Azure / Azure Stack (Defines settings); Validation->Azure / Azure Stack (Validates deployments),Internet->Traffic Manager (); Traffic Manager->Web App (); Web App->API App (); API App->Azure SQL Database (); API App->Azure Functions (),
McOrts_taller-iot-sensor_radiactividad_comparison.json,7,5,3,6,5,2,ESP8266 (WEMOS D1 mini Pro); Geiger Counter Module; Main Application; Wi-Fi Module; Configuration; Internet; GMC.MAP Platform,Sensor Geiger; Wifi; MySQL; Twitter; Telegram,MQTT; Node-RED; GMC map,User->ESP8266 (WEMOS D1 mini Pro) (); Geiger Counter Module->Main Application (); Main Application->Wi-Fi Module (); Main Application->Configuration (); Wi-Fi Module->Internet (); Internet->MQTT Broker (),Sensor Geiger->Wifi (); Wifi->MQTT (); Node-RED->MySQL (); Node-RED->Twitter (); Node-RED->Telegram (),MQTT->Node-RED (); Node-RED->GMC map ()
2WAY_Design_comparison.json,11,12,1,10,14,0,Trusted Party A; Trusted Party B; Trusted Party C; Untrusted Entity; Data Exchange Engine; Privacy Protection Layer; Trust Management Service; Private Data Storage; Authentication Service; Authorization Service; Encryption Service,P2P Network; Peer Discovery; Peers; Connection Manager; Messages; Validation Engine; Storage Engine; Wallet; API; App; ACL; File System,Encrypt/Decrypt,Trusted Party A->Trusted Party B (Trust Relationship); Trusted Party B->Trusted Party C (Trust Relationship); Trusted Party C->Data Exchange Engine (Secure Channel); Untrusted Entity->Data Exchange Engine (Blocked); Data Exchange Engine->Privacy Protection Layer (Apply Privacy); Data Exchange Engine->Trust Management Service (Verify Trust); Data Exchange Engine->Private Data Storage (Store/Retrieve); Private Data Storage->Authentication Service (Authenticate); Private Data Storage->Authorization Service (Authorize); Private Data Storage->Encryption Service (Encrypt/Decrypt),P2P Network->Peer Discovery (2WAY); Peer Discovery->Peers (); Peer Discovery->Connection Manager (); Peers->Connection Manager (); Connection Manager->Messages (); Messages->Validation Engine (); Validation Engine->Encrypt/Decrypt (); Validation Engine->Storage Engine (); Storage Engine->Messages (); Storage Engine->ACL (); Storage Engine->File System (); Connection Manager->Wallet (); Wallet->API (); API->App (),
brightzheng100_instana-handson-labs_comparison.json,4,6,1,3,4,0,Development Environment; Monitoring Targets; Instana Backend; Infrastructure Layer,Spring Boot; Kubernetes; Instana UI; EUM Clients; Single-VM Instana Server; Database Components,Instana Agents,Development Environment->Infrastructure Layer (provisions); Monitoring Targets->Instana Agents (monitored by); Instana Agents->Instana Backend (reports to),Spring Boot->Database (); Instana UI->Single-VM Instana Server (TLS/443); Instana Agents->Single-VM Instana Server (TLS/1444); EUM Clients->Single-VM Instana Server (TLS/446 HTTP/86),
serverdevcamp_camp4_quadcore_comparison.json,9,8,2,9,7,0,User; React Frontend; API Gateway; AuthServer; Redis; DataPipeline; DataProcessing; DataSending; UserActivity,Twitter Stream API; Kafka Producer; Kafka Topics; Batch Processor; Stream Processor; Spark Master; Spark Worker; Cassandra Keyspaces,Kafka; Cassandra,User->React Frontend (); React Frontend->API Gateway (); API Gateway->AuthServer (); AuthServer->API Gateway (); API Gateway->DataPipeline (); DataPipeline->DataProcessing (); DataProcessing->Cassandra (); Cassandra->UserActivity (); UserActivity->React Frontend (),Twitter Stream API->Kafka Producer (); Kafka Producer->Kafka Topics (); Kafka Topics->Batch Processor (); Kafka Topics->Stream Processor (); Batch Processor->Spark Master (); Stream Processor->Spark Master (); Spark Master->Cassandra Keyspaces (),
odh-labs_predictive-maint_comparison.json,8,2,3,6,3,1,Webcam; Image Producer (Node.js); Kafka Cluster (Strimzi); Image Consumer (Python); Seldon Core Model Server; MinIO Object Storage; Web Dashboard (Visualization); OpenShift Platform,Edge video capture app; image-predictor,Streaming Images; AI Model; S3 Bucket,Webcam->Image Producer (Node.js) (Capture image stream); Image Producer (Node.js)->Kafka Cluster (Strimzi) (Publish images to topic); Kafka Cluster (Strimzi)->Image Consumer (Python) (Subscribe to image topic); Image Consumer (Python)->Seldon Core Model Server (POST /predict (image data)); Seldon Core Model Server->MinIO Object Storage (Store results & metadata); MinIO Object Storage->Web Dashboard (Visualization) (Return latest results),Edge video capture app->Streaming Images (Streaming); AI Model->image-predictor (Prediction); image-predictor->S3 Bucket (writes results),Streaming Images->AI Model (Image)
chrispiro_deploy_plotly_app_on_gcp_comparison.json,3,1,3,3,3,2,Developer; Local Environment; End User,Vertex AI notebook,BigQuery; Cloud Storage; GCP App Engine,Developer->Local Environment (Clone repository); Local Environment->GCP App Engine (Deploy application); GCP App Engine->End User (Access web app),BigQuery->Vertex AI notebook (Load data from BigQuery); Cloud Storage->Vertex AI notebook (Load data from Cloud Storage); Vertex AI notebook->App Engine (Deploy to App Engine),GCP App Engine->BigQuery (Load data); GCP App Engine->Cloud Storage (Load files)
marmarek_qubes-app-u2f_comparison.json,10,5,0,7,3,0,Browser VM; CTAP Client; HID Emulation; Qrexec Client; sys-usb VM; Qrexec Server; CTAP Proxy; USB HID Driver; Physical USB Device; Qrexec Policy,CTAP HID token; backend; frontend; Browser; qrexec policy enforcement,,CTAP Client->HID Emulation (); HID Emulation->Qrexec Client (); Qrexec Client->Qrexec Server (); Qrexec Server->CTAP Proxy (); CTAP Proxy->USB HID Driver (); USB HID Driver->Physical USB Device (); Qrexec Policy->Qrexec Server (),CTAP HID token->backend (); backend->frontend (); frontend->Browser (),
Simon-0711_ta_lyrics_sentiment_classification_comparison.json,2,1,5,5,2,3,LyricsGenius API; CNN Model,Developer/Admin,User; React Frontend; FastAPI Backend; Elasticsearch; Kibana,FastAPI Backend->LyricsGenius API (); FastAPI Backend->CNN Model (); Elasticsearch->FastAPI Backend (); FastAPI Backend->React Frontend (); Kibana->Elasticsearch (),Elasticsearch->Kibana (); Kibana->Developer/Admin (),User->React Frontend (); React Frontend->FastAPI Backend (); FastAPI Backend->Elasticsearch ()
elloza_Android-Developer-Certification_comparison.json,17,14,1,13,6,0,BaseApplication; Dagger 2; Espresso Tests; Unit Tests; Timber; MainPresenter; RxJava 2; DataManager; DatabaseHelper; SyncService; RibotService; SqlBrite; Ribot; Profile; Name; MainActivity; RibotsAdapter,Activity; Fragment; Presenter; Feature 1; Feature N; WeatherModel; Model N; DDBB; Shared Preferences; WebSocket Service; GPS Service; BUS; GPS; Bluetooth,Retrofit,BaseApplication->Dagger 2 (); Dagger 2->MainPresenter (); Espresso Tests->MainActivity (); Unit Tests->MainActivity (); MainPresenter->DataManager (); DataManager->DatabaseHelper (); DataManager->SyncService (); DataManager->RibotService (); DatabaseHelper->SqlBrite (); RibotService->Retrofit (); MainActivity->RibotsAdapter (); Ribot->Profile (); Profile->Name (),Activity->Presenter (); Fragment->Presenter (); Presenter->Feature 1 (); Presenter->Feature N (); Feature 1->Cold Data Sources (); Feature N->Hot Data Sources (),
zeropaper_visual-fiha_comparison.json,17,12,0,16,2,0,ScriptRunner; Scriptable; Com; DisplayWorker; ThreeJSLayer; Canvas2DLayer; VFExtension; AudioView; ControlView; DisplaysView; TimelineView; WebServer; Redux Store; VS Code Commands; fiha.json; MIDI Capture; Audio Capture,Visual Fiha extension; webview / controls; http server; socket server; worker; worker setup; worker animation; layer 1 setup; layer 1 animation; layer 2 setup; layer 2 animation; visible canvas / output,,ScriptRunner->Scriptable (executes scripts); Scriptable->Com (manages context); Com->VFExtension (); VFExtension->WebServer (uses); VFExtension->Redux Store (dispatch/subscribe); VFExtension->VS Code Commands (registers); VFExtension->fiha.json (reads/writes); VFExtension->DisplayWorker (spawns); DisplayWorker->ThreeJSLayer (renders); DisplayWorker->Canvas2DLayer (renders); VFExtension->AudioView (creates); VFExtension->ControlView (creates); VFExtension->DisplaysView (creates); VFExtension->TimelineView (creates); VFExtension->MIDI Capture (); VFExtension->Audio Capture (),http server->worker (HTTP); socket server->worker (WS),
chirgjin_track-my-events_comparison.json,3,2,4,3,1,5,Frontend (React); Redis; Client Website,Frontend or SDK Client; Pub/Sub,Gateway Service; User Service; Tracking Service; PostgreSQL,User->Frontend (React) (Interacts); Tracking Service->Redis (Pub/Sub); Client Website->Frontend (React) (),Tracking Service->Pub/Sub (),Frontend or SDK Client->Gateway Service (API Requests); Gateway Service->User Service (User/Auth Requests); User Service->PostgreSQL (User Data); Gateway Service->Tracking Service (Event Requests); Tracking Service->PostgreSQL (Event Data)
IBM_torc_py_comparison.json,4,3,2,5,1,0,Main Process (Rank 0); Server Thread (torc_server_thread); Remote Process (Rank N); Remote Queue,Compute node; MPI Process; Server Thread,Worker Thread; Task Queue,Main Process (Rank 0)->Task Queue (torc_q) (submit(task)); Task Queue (torc_q)->Worker Thread (get_task()); Worker Thread->Server Thread (torc_server_thread) (execute(task)); Server Thread (torc_server_thread)->Remote Process (Rank N) (send_task(task) via MPI); Remote Process (Rank N)->Remote Queue (enqueue_stolen_task()),Compute node->Task Queue (MPI),
btcpayserver_btcpayserver-doc_comparison.json,22,37,0,5,29,0,VuePress; Config; Custom Theme; Markdown Processing; Build & Deployment; GitHub Actions; Setup Scripts; Deployment Methods; Docker; Azure; Manual Install; BTCPay Server Documentation; Deployment Docs; User Guides; Development Docs; Troubleshooting & FAQ; Theming; API Integration; External Services; NBXplorer; Bitcoin Core; LND,Docker-compose up; Btcpay-update.sh; Docker-Compose-Generator; Git pull; Btcpay-setup.sh; btcpayserver-docker; .env file; Btcpay-up.sh Btcpay-down.sh; Docker-compose.generated.yml; Extensibility; Tooling; Docker fragments; Production/nginx.tmpl; Environment variables in .env file; Docker images; Docker-Hub; Forward based on path; Forward based on domain; Image's github repo; Git push --tags; .circleci/config.yml; Multi Arch Manifest Images; ARM32v7; AMD64; Raspberry PI; Bitcoin-cli.sh ...; Third party plugins; Shitcoins; Librepatron; Quickbook plugin; Woocommerce; Qemu or Cross compile; BTCPAYGEN environment variables; Build.sh; TOOLING SCRIPTS; SETUP INFORMATION; A boring bubble,,VuePress->Build & Deployment (triggers); VuePress->Deployment Methods (uses); Deployment Methods->BTCPay Server Documentation (describes); BTCPay Server Documentation->External Services (integrates with); External Services->BTCPay Server Documentation (interacts with),Docker-compose up->Btcpay-update.sh (); Btcpay-update.sh->btcpayserver-docker (); Git pull->Btcpay-update.sh (); Btcpay-setup.sh->btcpayserver-docker (); btcpayserver-docker->.env file (); Btcpay-up.sh Btcpay-down.sh->Docker-compose.generated.yml (); Docker-Compose-Generator->Docker-compose.generated.yml (); Docker-compose.generated.yml->Extensibility (); Extensibility->Tooling (); Tooling->Docker fragments (); Docker fragments->Production/nginx.tmpl (); Docker fragments->Environment variables in .env file (); Docker fragments->Docker images (); Docker images->Docker-Hub (); Docker-Hub->Forward based on path (); Docker-Hub->Forward based on domain (); Image's github repo->Git push --tags (); Git push --tags->.circleci/config.yml (); .circleci/config.yml->Multi Arch Manifest Images (); Multi Arch Manifest Images->ARM32v7 (); Multi Arch Manifest Images->AMD64 (); Multi Arch Manifest Images->Raspberry PI (); Bitcoin-cli.sh ...->Third party plugins (); Third party plugins->Shitcoins (); Third party plugins->Librepatron (); Third party plugins->Quickbook plugin (); Third party plugins->Woocommerce (); Qemu or Cross compile->ARM32v7 (); Qemu or Cross compile->Raspberry PI (),
apigee_consumer-data-standards-au_comparison.json,9,5,3,13,5,0,Client; OIDC Proxy; CDS Banking APIs; Dynamic Client Registration; Admin APIs; Mock OIDC Provider; Shared Flows; Key Value Maps (KVM); External OIDC Provider,Apigee API Platform; API Analytics; App Engine; Cloud Datastore; AppEngine Scheduler,CDR Register; Metrics Service; Apigee Analytics,Client->OIDC Proxy (); Client->CDS Banking APIs (); Client->Dynamic Client Registration (); Client->Admin APIs (); OIDC Proxy->Mock OIDC Provider (); OIDC Proxy->Shared Flows (); CDS Banking APIs->Shared Flows (); Dynamic Client Registration->Shared Flows (); Admin APIs->Shared Flows (); Shared Flows->Key Value Maps (KVM) (); External OIDC Provider->OIDC Proxy (); CDR Register->Admin APIs (); Metrics Service->Apigee Analytics (),CDR Register->Apigee API Platform (GET /admin/metrics); Apigee API Platform->Metrics Service (GET /metrics); Apigee API Platform->Apigee API Platform (Healthcheck (GET /discovery/status)); Apigee API Platform->API Analytics (Apigee API (Get /stats)); Metrics Service->Cloud Datastore (),
DehengYang_APRConfig_comparison.json,9,7,2,8,7,0,User; Run_d4j_1.py; Config.py; Defects4j Dataset; Gzoltar Localizer; APR Tool; Patch Validator; Main_parse.py; Results CSV,Dataset Preparation Module; Repair Experiment Module; Performance Assessment Module; Parser; Generator; Monitor; Logger,Localizer; Validator,User->Run_d4j_1.py (Execute APR); Run_d4j_1.py->Config.py (Load configuration); Config.py->Defects4j Dataset (Initialize dataset); Defects4j Dataset->Gzoltar Localizer (Load bug info); Gzoltar Localizer->APR Tool (Run fault localization); APR Tool->Patch Validator (Generate patches); Patch Validator->Main_parse.py (Validate patch); Main_parse.py->Results CSV (Parse repair data),Input->Parser (Input data); Parser->Datasets (checkout); Generator->Parser (Parameters); Parser->Algorithms (Algorithm); Localizer->Generator (localize); Monitor->Logger (Exit Signal); Logger->Manual assessment (Output),
