file,hallucinated_components_count,missing_components_count,correct_components_count,hallucinated_connectors_count,missing_connectors_count,correct_connectors_count,hallucinated_components,missing_components,correct_components,hallucinated_connectors,missing_connectors,correct_connectors
itselavia_edge-computing-platform-for-deep-learning-apps_comparison.json,6,14,2,6,5,0,User; Flask Backend; Model Manager; Google Cloud Storage; Cloud Function; TensorRT Inference,Thermal sensor; IP Camera; Medical sensor; Generic IoT sensor; Industrial device sensor; Raspberry Pi; NVIDIA Jetson; Google Coral; Generic Linux based SBCs; KubeEdge CloudCore; Kubernetes Cluster; Platform Microservices; Model Library; End Users,React UI/React Frontend; Kubernetes/KubeEdge,User->React Frontend (Upload model); React Frontend->Flask Backend (POST /api/models); Flask Backend->Model Manager (Store model); Model Manager->Kubernetes/KubeEdge (Deploy model); Kubernetes/KubeEdge->Google Cloud Storage (Store TFLite model); Kubernetes/KubeEdge->TensorRT Inference (Initialize inference engine),Device Layer->Edge Layer (MQTT); KubeEdge CloudCore->Edge Layer (Coordinate and deploy); Platform Microservices->Kubernetes Cluster (Control); Model Library->Platform Microservices (Optimize models for edge); React UI->End Users (Interaction),
IBMDeveloperMEA_YPDL-Recurrent-Neural-Networks-using-TensorFlow-Keras_comparison.json,5,3,1,7,3,0,User; TensorFlow Keras; DataLoader; LSTM Model; Evaluation,FILE; WATSON STUDIO; TENSORFLOW,Jupyter Notebook,User->Jupyter Notebook (Open notebook); Jupyter Notebook->TensorFlow Keras (Load dataset); TensorFlow Keras->DataLoader (Request batches); DataLoader->TensorFlow Keras (Provide data batches); TensorFlow Keras->LSTM Model (Create model); LSTM Model->Evaluation (Request predictions); Evaluation->LSTM Model (Provide predictions),FILE->WATSON STUDIO (data input); WATSON STUDIO->JUPYTER (data processing); JUPYTER->TENSORFLOW (model execution),
jzyong_GameServer4g_comparison.json,6,12,1,6,8,0,Gateway (Gate); Hall Server; World Server; ZooKeeper; Resource Server; Manager (HTTP),网关1; 网关N; 注册中心1; 注册中心2; 登录服1; 登录服N; 模块1; 模块m; 游戏服1; 游戏服N; 业务数据库; 后台管理系统,Client,Client->Gateway (Gate) (Connect); Gateway (Gate)->Hall Server (Register service); Hall Server->World Server (Discover World servers); World Server->ZooKeeper (Register service); ZooKeeper->Resource Server (Get service info); Resource Server->Manager (HTTP) (Admin request),客户端->网关1 (浏览器侧); 客户端->登录服1 (登录、服务器列表); 网关1->注册中心1 (); 注册中心1->游戏服1 (); 注册中心2->游戏服N (); 游戏服1->业务数据库 (); 游戏服N->业务数据库 (); 后台管理系统->注册中心1 (服务监控操作),
LouisvilleMetro_WazeCCPProcessor_comparison.json,6,4,3,5,4,1,Waze CCP Data Feed; waze-data-download Lambda; Specialized Processing Lambdas; Aurora PostgreSQL; API Gateway; Client,Cloudwatch Event; Lambda Function; RDS; Cloudwatch Alarm,S3 Bucket; SNS Topic; SQS Queue,Waze CCP Data Feed->waze-data-download Lambda (); waze-data-download Lambda->S3 Bucket (); SQS Queue->Specialized Processing Lambdas (); Specialized Processing Lambdas->Aurora PostgreSQL (); API Gateway->Client (),Cloudwatch Event->Lambda Function (); Lambda Function->S3 Bucket (); SQS Queue->Lambda Function (); Lambda Function->RDS (),SNS Topic->SQS Queue ()
xinsongyan_talos_pal_locomotion_slmc_comparison.json,5,6,1,6,3,0,ROS Node; Locomotion Controller; DCM Controller; Whole-Body Controller; Safety Layer,Walking controller; Biped Controller; Walking State machine; Walking Action; Dynamic Whole Body Controller; Local Joint Control,State Estimator,ROS Node->Locomotion Controller (Initialize controller); Locomotion Controller->DCM Controller (Load configuration); DCM Controller->Whole-Body Controller (Load plugin); Whole-Body Controller->State Estimator (Initialize); State Estimator->Safety Layer (Initialize); Safety Layer->ROS Node (Safety status),State estimator->Biped Controller (Data flow); Biped Controller->Walking Action (Control signal); Dynamic Whole Body Controller->Local Joint Control (Control signal),
zalando-incubator_fabric-gateway_comparison.json,5,5,1,6,5,0,Metacontroller; Ingress Skipper Config; Gateway Operator HTTP Service; Gateway Operator Admission Controller; Gateway Operator Ingress Derivation,Fabric Gateway Operator; Admission Webhook; IngressDerivationChain; StackSetOperations; Skipper,Kubernetes API Server,Create/Update FabricGateway Resource; Resource Admission Controller Checks; Notification of resource persistence; Derive Ingress Definitions; Inform K8s of Required Ingresses; Create/Update Ingress Resources,Watch FabricGateway CRDs; Validate FabricGateway; Derive Ingress; Check StackSet; Ingress Created/Updated,
McOrts_taller-iot-sensor_radiactividad_comparison.json,3,5,3,2,5,2,Geiger Counter Module; ESP8266 (WEMOS D1 mini Pro); Wi-Fi Network,Sensor Geiger; Wifi; MySQL; Twitter; Telegram,Node-RED; MQTT Broker; GMC map/GMC.MAP Platform,ESP8266 (WEMOS D1 mini Pro)->Wi-Fi Network (Connect to network); ESP8266 (WEMOS D1 mini Pro)->MQTT Broker (Connect to broker),Sensor Geiger->Wifi (Data transmission); Wifi->MQTT (Data forwarding); Node-RED->MySQL (Data storage); Node-RED->Twitter (Social media update); Node-RED->Telegram (Messaging update),MQTT Broker->Node-RED (Data forwarding/Forward CPM data); Node-RED->GMC map/GMC.MAP Platform (Data visualization/Process and send data)
2WAY_Design_comparison.json,9,13,0,10,14,0,Trusted Party 1; Trusted Party 2; Trust Network; User Interface; Data Exchange Service; Secure Communication; Authentication Module; Authorization Module; Privacy Layer,P2P Network; Peer Discovery; Peers; Connection Manager; Messages; Encrypt/Decrypt; Validation Engine; Storage Engine; Wallet; API; App; ACL; File System,,Trusted Party 1->Trust Network (); Trusted Party 2->Trust Network (); Trusted Party 1->Data Exchange Service (); Trusted Party 2->Data Exchange Service (); Trust Network->Data Exchange Service (); User Interface->Data Exchange Service (); Data Exchange Service->Secure Communication (); Data Exchange Service->Authentication Module (); Data Exchange Service->Authorization Module (); Data Exchange Service->Privacy Layer (),P2P Network->Peer Discovery (); Peer Discovery->Peers (); Peer Discovery->Connection Manager (); Peers->Connection Manager (); Connection Manager->Wallet (); Wallet->API (); API->App (); Messages->Connection Manager (); Messages->Validation Engine (); Encrypt/Decrypt->Validation Engine (); Validation Engine->Storage Engine (); Storage Engine->Messages (); Storage Engine->ACL (); Storage Engine->File System (),
brightzheng100_instana-handson-labs_comparison.json,4,5,2,4,4,0,Virtual Machines; Docker Environment; Instana Backend; User Environment,Spring Boot; Instana UI; EUM Clients; Single-VM Instana Server; Database,Kubernetes; Instana Agents,Kubernetes Cluster->Instana Backend (Deploy); Virtual Machines->Instana Backend (Send metrics); Docker Environment->Instana Backend (Send metrics); User Environment->Instana Backend (Access UI),Spring Boot->Database (); Instana UI->Single-VM Instana Server (TLS/443); Instana Agents->Single-VM Instana Server (TLS/1444); EUM Clients->Single-VM Instana Server (TLS/446 HTTP/86),
serverdevcamp_camp4_quadcore_comparison.json,8,8,4,11,7,0,React Frontend; API Gateway; Data Sending; User Activity; Auth Front; Auth Server; Redis; Data Processing,Twitter Stream API; Kafka Producer; Kafka Topics; Batch Processor; Stream Processor; Spark Master; Spark Worker; Cassandra Keyspaces,Kafka; Spark; Cassandra; Twitter API,React Frontend->API Gateway (); API Gateway->Data Sending (); API Gateway->User Activity (); API Gateway->Auth Front (); Auth Front->Auth Server (); Auth Server->Cassandra (); Auth Server->Redis (); Twitter API->Kafka (); Kafka->Data Processing (); Data Processing->Spark (); Spark->Cassandra (),Twitter Stream API->Kafka Producer (); Kafka Producer->Kafka Topics (); Kafka Topics->Batch Processor (); Kafka Topics->Stream Processor (); Batch Processor->Spark Master (); Stream Processor->Spark Master (); Spark Master->Cassandra Keyspaces (),
odh-labs_predictive-maint_comparison.json,1,5,5,3,4,2,MinIO,Edge video capture app; Streaming Images; AI Model; image-predictor; S3 Bucket,Edge Device; OpenShift Cluster; Kafka Cluster; Consumer Application; Seldon Core,Edge Device->OpenShift Cluster (Deploy components); OpenShift Cluster->Kafka Cluster (Deploy Kafka cluster); Seldon Core->Consumer Application (Return predictions),Edge video capture app->Streaming Images (); Streaming Images->AI Model (); AI Model->image-predictor (Prediction); image-predictor->S3 Bucket (writes results),Kafka Cluster->Consumer Application (Consume image data); Consumer Application->MinIO (Store results)
chrispiro_deploy_plotly_app_on_gcp_comparison.json,3,1,3,5,3,0,Developer; Local Environment; Git Repository,Vertex AI,App Engine; BigQuery; Cloud Storage,Developer->Local Environment (Clone repository); Local Environment->Git Repository (Push changes); Local Environment->App Engine (Deploy app (gcloud app deploy)); App Engine->BigQuery (Query data); App Engine->Cloud Storage (Fetch data),BigQuery->Vertex AI (Load data from BigQuery); Cloud Storage->Vertex AI (Load data from Cloud Storage); Vertex AI->App Engine (Deploy to App Engine),
marmarek_qubes-app-u2f_comparison.json,8,3,2,10,3,0,CTAPHID Emulation; Qrexec Client; Qrexec; Qrexec Server; CTAP Protocol Handler; USB Stack; Policy Enforcement; VM Isolation,CTAP HID token; backend; frontend,Browser; CTAP Token,Browser->CTAPHID Emulation (); CTAPHID Emulation->Qrexec Client (); Qrexec Client->Qrexec (); Qrexec->Qrexec Server (); Qrexec Server->CTAP Protocol Handler (); CTAP Protocol Handler->USB Stack (); USB Stack->CTAP Token (); Qrexec->Policy Enforcement (); Policy Enforcement->VM Isolation (); Qrexec->Browser (),CTAP HID token->backend (); backend->frontend (); frontend->Browser (),
Simon-0711_ta_lyrics_sentiment_classification_comparison.json,2,3,3,3,3,2,LyricsGenius API; CNN Model,User; Kibana; Developer/Admin,Frontend; Backend; Elasticsearch,Backend (FastAPI)->LyricsGenius API (Request lyrics); Backend (FastAPI)->CNN Model (Calculate cosine similarity); Elasticsearch->Backend (FastAPI) (Return lyrics and sentiment),User->Frontend (searches for/provides a song); Elasticsearch->Kibana (); Kibana->Developer/Admin (),Frontend->Backend (); Backend->Elasticsearch ()
vinijmoura_Azure-DevOps_comparison.json,3,5,1,0,5,0,RESTful API; PowerShell; SQL,Azure DevOps; PowerShell Scripts; Azure SQL Database; Custom Visuals; Static Resources,Power BI,,Azure DevOps->PowerShell Scripts (Extract data); PowerShell Scripts->Azure SQL Database (Transform & Load); Azure SQL Database->Power BI (Query data); Custom Visuals->Power BI (Enhance); Static Resources->Power BI (Theme),
elloza_Android-Developer-Certification_comparison.json,16,7,1,13,4,0,MainActivity; RibotsAdapter; DataManager; RxJava2; SyncService; RibotsService; DatabaseHelper; Ribot; Profile; Name; BaseApplication; Dagger2; Espresso; Mockito; Robolectric; JUnit,Activity; Fragment; Feature 1; Feature N; Cold Data Sources; Hot Data Sources; Singletons in Application,Presenter/MainPresenter,MainActivity->RibotsAdapter (); MainActivity->MainPresenter (); MainPresenter->DataManager (); DataManager->SyncService (); DataManager->RibotsService (); DataManager->DatabaseHelper (); DataManager->Ribot (); DataManager->Profile (); DataManager->Name (); Testing->MainActivity (); Testing->MainPresenter (); Testing->DataManager (); Core->Dependency Injection (),Activity->Presenter (); Fragment->Presenter (); Presenter->Feature 1 (); Presenter->Feature N (),
chirgjin_track-my-events_comparison.json,2,2,4,3,3,2,Frontend; Redis,Frontend or SDK Client; Pub/Sub,Gateway Service; User Service; Tracking Service; PostgreSQL,Frontend->Gateway Service (User registration request); Gateway Service->Tracking Service (Forward dashboard data request); Tracking Service->Redis (Fetch event statistics),Frontend or SDK Client->Gateway Service (API Requests); User Service->PostgreSQL (); Tracking Service->Pub/Sub (),Gateway Service->User Service (Verify User/Forward registration request); Tracking Service->PostgreSQL (Store event data)
IBM_torc_py_comparison.json,4,3,2,5,2,0,Main Application; TorcPoolExecutor; Worker Threads; MPI,Compute node; MPI Process; Worker Thread,Task Queue; Server Thread,Main Application->TorcPoolExecutor (start()); TorcPoolExecutor->Task Queue (enqueue(task)); Task Queue->Worker Threads (assign task); Worker Threads->Server Thread (execute task); Server Thread->MPI (send stolen task),Compute node->Task Queue (MPI); Task Queue->Task Queue (in detail) (Level),
btcpayserver_btcpayserver-doc_comparison.json,25,18,0,23,13,0,Docker-Compose-Generator; Btcpay-update.sh; Git pull; Btcpay-setup.sh; btcpayserver-docker; .env file; Btcpay-up.sh Btcpay-down.sh; Docker-compose.generated.yml; Docker images; Docker-Hub; Production/nginx.tmpl; Environment variables in .env file; Third party plugins; Shitcoins; Librepaytron; Quickbook plugin; Woocommerce; Qemu or Cross compile; ARM32v7; AMD64; Raspberry PI; Image's github repo; Git push --tags; .circleci/config.yml; Multi Arch Manifest Images,BTCPay Server; Web Interface; Core Server; Greenfield API; Plugin System; Database; Deployment Options; Docker Container; Azure; LunaNode; Manual Installation; Web Deployment; Hardware Deployment; Third-party Hosting; External Services; Bitcoin Core; NBXplorer; LND,,Docker-Compose-Generator->Btcpay-update.sh (); Btcpay-update.sh->btcpayserver-docker (); Git pull->Btcpay-update.sh (); btcpayserver-docker->Btcpay-setup.sh (); Btcpay-setup.sh->.env file (); .env file->Btcpay-up.sh Btcpay-down.sh (); Btcpay-up.sh Btcpay-down.sh->Docker-compose.generated.yml (); Docker-compose.generated.yml->Production/nginx.tmpl (); Docker-compose.generated.yml->Docker images (); Docker images->Docker-Hub (); Image's github repo->Git push --tags (); Git push --tags->.circleci/config.yml (); .circleci/config.yml->Multi Arch Manifest Images (); Multi Arch Manifest Images->ARM32v7 (); Multi Arch Manifest Images->AMD64 (); Multi Arch Manifest Images->Raspberry PI (); Third party plugins->Shitcoins (); Third party plugins->Librepaytron (); Third party plugins->Quickbook plugin (); Third party plugins->Woocommerce (); Qemu or Cross compile->ARM32v7 (); Qemu or Cross compile->AMD64 (); Qemu or Cross compile->Raspberry PI (),Web Interface->Core Server (); Core Server->Greenfield API (); Core Server->Plugin System (); Core Server->Database (); Core Server->Bitcoin Core (); Core Server->NBXplorer (); Core Server->LND (); Docker Container->Azure (); Docker Container->LunaNode (); Docker Container->Manual Installation (); Docker Container->Web Deployment (); Docker Container->Hardware Deployment (); Docker Container->Third-party Hosting (),
Sanperolo_The-Intelligent-Bike_comparison.json,5,6,1,5,4,0,Bike Sensors; Hardware Interface; MQTT Broker; Backend API; Frontend Dashboard,Portable HotSpot; Raspberry Pi; Sensors; Cloud; Web Application; Server,Database,Bike Sensors->Hardware Interface (Collect sensor data); Hardware Interface->MQTT Broker (Publish sensor data); MQTT Broker->Backend API (Forward sensor data); Backend API->Database (Store sensor data); Database->Frontend Dashboard (Send sensor data),Portable HotSpot->Raspberry Pi (WiFi); Raspberry Pi->Cloud (MQTT Publish); Cloud->Web Application (Consume Restful API); Web Application->Database (Data Storage),
apigee_consumer-data-standards-au_comparison.json,9,3,3,11,6,1,CDS Banking API Proxies; OIDC Proxy; ConsentMgmtWithKVM Proxy; Dynamic Client Registration; Admin APIs; Shared Flows; Client Applications; Mock OIDC Provider; External OIDC Provider,Apigee API Platform; API Analytics; Cloud Datastore,CDR Register; App Engine; Metrics Service,CDS Banking API Proxies->Shared Flows (Use); OIDC Proxy->Shared Flows (Use); ConsentMgmtWithKVM Proxy->Shared Flows (Use); Dynamic Client Registration->Shared Flows (Use); Admin APIs->Shared Flows (Use); Client Applications->Apigee API Management Platform (API Requests); Apigee API Management Platform->Metrics Service (Collect Analytics); Metrics Service->App Engine (Deploy); Mock OIDC Provider->Apigee API Management Platform (Authentication (Dev/Test)); External OIDC Provider->Apigee API Management Platform (Authentication (Production)); CDR Register->Apigee API Management Platform (Register Interaction),CDR Register->Apigee API Platform (GET /admin/metrics); Apigee API Platform->Metrics Service (GET /metrics); Apigee API Platform->Apigee API Platform (Healthcheck (GET /discovery/status)); API Analytics->Apigee API Platform (Apigee API (Get /stats)); Metrics Service->App Engine (); App Engine->Cloud Datastore (),App Engine->Metrics Service ()
DehengYang_APRConfig_comparison.json,7,12,3,9,10,0,User; Run_d4j_1.py; Config; Defects4j; Gzoltar; AprTool; Main_parse.py,Dataset Preparation Module; Repair Experiment Module; Performance Assessment Module; Parser; Generator; Datasets; Bug; Localizer; Algorithms; Validator; Monitor; Logger,DatasetFactory; LocalizerFactory; AprFactory,User->Run_d4j_1.py (Execute); Run_d4j_1.py->Config (Load configuration); Config->DatasetFactory (Create dataset); DatasetFactory->Defects4j (Get bugs); Defects4j->LocalizerFactory (Create localizer); LocalizerFactory->Gzoltar (Localize fault); Gzoltar->AprFactory (Create APR tool); AprFactory->AprTool (Generate patches); AprTool->Main_parse.py (Parse repair data),Input->Parser (Input data); Parser->Datasets (checkout); Datasets->Bug (); Generator->Parser (Parameters); Localizer->Generator (localize); Parser->Algorithms (); Algorithms->Generator (Algorithm); Generator->Validator (); Monitor->Logger (); Logger->Generator (),
emreturgutce_stock-management_comparison.json,5,2,3,7,3,1,Express.js App; Controllers; Middleware; Utility Functions; Database Queries,Node.js Backend Server; React,AWS S3; PostgreSQL; Redis,Express.js App->Controllers (Request Handling); Express.js App->Middleware (Request Processing); Controllers->Utility Functions (Function Calls); Controllers->Database Queries (Database Access); Database Queries->PostgreSQL (Database Connection); Middleware->Redis (Session Management); Utility Functions->AWS S3 (Image Upload),S3 Bucket->Node.js Backend Server (Data Storage); PostgreSQL->Node.js Backend Server (Database Connection); Node.js Backend Server->React (API Communication),Redis->Node.js Backend Server (Cache Connection)
IBM_datastax-cassandra-clickstream_comparison.json,5,5,2,5,3,0,Next.js Frontend; Redux Store; Next.js API Routes; clicks.service.js; DSE/Cassandra,App UI; Node.js; IBM Cloud; OpenShift; DataStax,User; Database Service,User->Next.js Frontend (Browses products); Next.js Frontend->Redux Store (Dispatch add to cart action); Redux Store->Next.js API Routes (POST /api/products (add to cart)); Next.js API Routes->clicks.service.js (addToCart()); clicks.service.js->DSE/Cassandra (Insert add to cart event),Customer->App UI (1); App UI->Node.js (2); Node.js->DataStax (3),
